标题：历史成交
营业部名称：xchxwtyh8
期间：2025 - 05 - 16 至 2026 - 06 - 15
股东：衡祥安

------------------------------
成交日期	成交时间	证券代码	证券名称	操作	成交数量	成交价格	成交金额	股票余额	合同编号	成交编号	手续费	印花税	其他杂费	发生金额	备注	交易市场	佣金	过户费	后资金额	清算金额	委托日期	真实操作	
20251217	09:31:39	002371	北方华创	证券卖出	-100	441.270	44127.000	0	828	0102000003592071	5.000	22.060	0.440	44099.500	证券卖出	深圳Ａ股	5.000	0.440	45364.780	44099.500	20251217	0	
20251216	13:01:57	002920	德赛西威	证券买入	500	116.390	58195.000	500	5679	0103000040746660	5.000	0.000	0.580	-58200.580	证券买入	深圳Ａ股	5.000	0.580	1265.280	-58200.580	20251216	0	
20251216	13:01:51	002625	光启技术	证券卖出	-1100	51.150	56265.000	2400	5676	0102000044735568	5.000	28.140	0.560	56231.300	证券卖出	深圳Ａ股	5.000	0.560	59465.860	56231.300	20251216	0	
20251215	09:35:17	002371	北方华创	证券买入	100	462.490	46249.000	100	1443	0103000006660019	5.000	0.000	0.460	-46254.460	证券买入	深圳Ａ股	5.000	0.460	3234.560	-46254.460	20251215	0	
20251215	09:33:28	002920	德赛西威	证券卖出	-400	112.790	45116.000	0	1157	0104000005078487	5.000	22.560	0.450	45087.990	证券卖出	深圳Ａ股	5.000	0.450	49489.020	45087.990	20251215	0	
20251212	11:29:14	002920	德赛西威	证券买入	400	113.250	45300.000	400	7155	0103000042954685	5.000	0.000	0.450	-45305.450	证券买入	深圳Ａ股	5.000	0.450	4401.030	-45305.450	20251212	0	
20251212	11:29:04	600183	生益科技	证券卖出	-800	60.650	48520.000	0	7153	34698079	5.000	24.260	0.480	48490.260	证券卖出	上海Ａ股	5.000	0.480	187180.860	48490.260	20251212	0	
20251212	09:50:17	002625	光启技术	证券买入	2600	52.870	137462.000	3500	3337	0105000014637453	11.000	0.000	1.380	-137474.380	证券买入	深圳Ａ股	11.000	1.380	49706.480	-137474.380	20251212	0	
20251212	09:45:02	600330	天通股份	证券卖出	-10600	12.520	132712.000	0	2897	9849162	10.620	66.360	1.340	132633.680	证券卖出	上海Ａ股	10.620	1.340	138690.600	132633.680	20251212	0	
20251211	09:59:01	600183	生益科技	证券买入	800	62.714	50171.000	800	3477	14861094	5.000	0.000	0.500	-50176.500	证券买入	上海Ａ股	5.000	0.500	-49503.720	-50176.500	20251211	0	
20251211	09:58:51	002429	兆驰股份	证券卖出	-7700	7.220	55594.000	0	3465	0102000018280038	5.000	27.800	0.560	55560.640	证券卖出	深圳Ａ股	5.000	0.560	6056.920	55560.640	20251211	0	
20251210	13:00:25	002429	兆驰股份	证券买入	7700	7.390	56903.000	7700	5429	0105000040122493	5.000	0.000	0.570	-56908.570	证券买入	深圳Ａ股	5.000	0.570	672.780	-56908.570	20251210	0	
20251210	13:00:07	600183	生益科技	证券卖出	-900	60.760	54684.000	0	5427	31184013	5.000	27.340	0.550	54651.110	证券卖出	上海Ａ股	5.000	0.550	103504.800	54651.110	20251210	0	
20251210	11:09:26	002625	光启技术	证券买入	900	51.020	45918.000	900	5062	0104000039907551	5.000	0.000	0.450	-45923.450	证券买入	深圳Ａ股	5.000	0.450	57581.350	-45923.450	20251210	0	
20251210	11:09:18	600183	生益科技	证券卖出	-800	61.010	48808.000	900	5057	28381353	5.000	24.400	0.490	48778.110	证券卖出	上海Ａ股	5.000	0.490	48853.690	48778.110	20251210	0	
20251209	14:43:03	600330	天通股份	证券买入	10600	10.920	115752.000	10600	8708	49935869	9.260	0.000	1.150	-115762.410	证券买入	上海Ａ股	9.260	1.150	-128626.440	-115762.410	20251209	0	
20251209	14:42:45	600183	生益科技	证券买入	1700	63.700	108290.000	1700	8706	49882135	8.660	0.000	1.080	-108299.740	证券买入	上海Ａ股	8.660	1.080	-12864.030	-108299.740	20251209	0	
20251209	14:42:31	002625	光启技术	证券卖出	-2600	49.530	128778.000	0	8703	0105000064079328	10.300	64.390	1.290	128702.020	证券卖出	深圳Ａ股	10.300	1.290	75.580	128702.020	20251209	0	
20251209	14:42:25	603893	瑞芯微	证券卖出	-500	181.080	90540.000	0	8702	49822375	7.240	45.270	0.900	90486.590	证券卖出	上海Ａ股	7.240	0.900	95435.710	90486.590	20251209	0	
20251127	09:31:30	603893	瑞芯微	证券买入	500	183.980	91990.000	500	711	2010170	7.360	0.000	0.920	-91998.280	证券买入	上海Ａ股	7.360	0.920	123545.800	-91998.280	20251127	0	
20251127	09:30:52	002625	光启技术	证券买入	2600	45.610	118586.000	2600	624	0103000002274781	9.490	0.000	1.190	-118596.680	证券买入	深圳Ａ股	9.490	1.190	4949.120	-118596.680	20251127	0	
20251127	09:30:40	603881	数据港	证券卖出	-6000	35.670	214020.000	0	594	1233275	17.120	107.010	2.140	213893.730	证券卖出	上海Ａ股	17.120	2.140	215544.080	213893.730	20251127	0	
20251126	09:35:09	603881	数据港	证券买入	6000	37.810	226860.000	6000	1142	4323453	18.150	0.000	2.270	-226880.420	证券买入	上海Ａ股	18.150	2.270	1650.350	-226880.420	20251126	0	
20251126	09:34:37	603083	剑桥科技	证券卖出	-2300	95.398	219415.000	0	1128	4045315	17.550	109.710	2.220	219285.520	证券卖出	上海Ａ股	17.550	2.220	228530.770	219285.520	20251126	0	
20251125	10:28:57	603083	剑桥科技	证券买入	100	99.070	9907.000	2300	4107	21447917	5.000	0.000	0.100	-9912.100	证券买入	上海Ａ股	5.000	0.100	-226743.410	-9912.100	20251125	0	
20251125	10:28:23	603083	剑桥科技	证券买入	2200	98.935	217658.000	2200	4088	21320666	17.410	0.000	2.180	-217677.590	证券买入	上海Ａ股	17.410	2.180	-216831.310	-217677.590	20251125	0	
20251125	10:28:09	002811	郑中设计	证券卖出	-15700	15.040	236128.000	0	4076	0105000025875636	18.890	118.060	2.390	235988.660	证券卖出	深圳Ａ股	18.890	2.390	9245.250	235988.660	20251125	0	
20251124	13:19:30	002811	郑中设计	证券买入	15700	14.869	233445.000	15700	5298	0101000043260760	18.680	0.000	2.320	-233466.000	证券买入	深圳Ａ股	18.680	2.320	846.280	-233466.000	20251124	0	
20251124	13:19:22	603650	彤程新材	证券卖出	-5400	43.110	232794.000	0	5294	35435871	18.620	116.410	2.330	232656.640	证券卖出	上海Ａ股	18.620	2.330	234312.280	232656.640	20251124	0	
20251121	11:03:15	603650	彤程新材	证券买入	1300	43.770	56901.000	5400	6587	36079019	5.000	0.000	0.570	-56906.570	证券买入	上海Ａ股	5.000	0.570	-235516.360	-56906.570	20251121	0	
20251121	11:02:53	603650	彤程新材	证券买入	4100	43.863	179837.000	4100	6581	35976669	14.390	0.000	1.800	-179853.190	证券买入	上海Ａ股	14.390	1.800	-178609.790	-179853.190	20251121	0	
20251121	11:02:46	002261	拓维信息	证券卖出	-7200	32.960	237312.000	0	6579	0102000041906770	18.980	118.670	2.350	237172.000	证券卖出	深圳Ａ股	18.980	2.350	1655.640	237172.000	20251121	0	
20251120	11:04:07	002261	拓维信息	证券买入	7200	34.060	245232.000	7200	4721	0104000035850055	19.620	0.000	2.430	-245254.050	证券买入	深圳Ａ股	19.620	2.430	1243.400	-245254.050	20251120	0	
20251120	11:03:53	601869	长飞光纤	证券卖出	-3100	78.363	242924.000	0	4719	28980745	19.430	121.480	2.440	242780.650	证券卖出	上海Ａ股	19.430	2.440	246497.450	242780.650	20251120	0	
20251119	10:26:04	601869	长飞光纤	证券买入	2700	86.193	232721.000	3100	3836	21494979	18.620	0.000	2.330	-232741.950	证券买入	上海Ａ股	18.620	2.330	-264025.140	-232741.950	20251119	0	
20251119	10:25:47	601869	长飞光纤	证券买入	400	86.250	34500.000	400	3822	21437674	5.000	0.000	0.350	-34505.350	证券买入	上海Ａ股	5.000	0.350	-31283.190	-34505.350	20251119	0	
20251119	10:25:39	002138	顺络电子	证券卖出	-7600	35.250	267900.000	0	3818	0105000026912862	21.430	133.950	2.680	267741.940	证券卖出	深圳Ａ股	21.430	2.680	3716.800	267741.940	20251119	0	
20251118	09:32:33	002138	顺络电子	证券买入	7600	35.937	273121.000	7600	1018	0104000004935916	21.850	0.000	2.740	-273145.590	证券买入	深圳Ａ股	21.850	2.740	3222.160	-273145.590	20251118	0	
20251118	09:32:26	002115	三维通信	证券卖出	-23100	11.950	276045.000	0	988	0104000004817244	22.080	138.040	2.760	275882.120	证券卖出	深圳Ａ股	22.080	2.760	276367.750	275882.120	20251118	0	
20251114	09:41:57	002115	三维通信	证券买入	6400	12.480	79872.000	23100	2706	0104000013125102	6.390	0.000	0.800	-79879.190	证券买入	深圳Ａ股	6.390	0.800	485.630	-79879.190	20251114	0	
20251114	09:41:51	002281	光迅科技	证券卖出	-1400	57.230	80122.000	0	2693	0102000012861449	6.410	40.060	0.800	80074.730	证券卖出	深圳Ａ股	6.410	0.800	80364.820	80074.730	20251114	0	
20251114	09:41:38	002115	三维通信	证券买入	9500	12.490	118655.000	16700	2671	0104000012934325	9.490	0.000	1.190	-118665.680	证券买入	深圳Ａ股	9.490	1.190	290.090	-118665.680	20251114	0	
20251114	09:41:33	603256	宏和科技	证券卖出	-3700	32.060	118622.000	0	2652	10131020	9.490	59.320	1.180	118552.010	证券卖出	上海Ａ股	9.490	1.180	207451.740	118552.010	20251114	0	
20251114	09:32:56	002115	三维通信	证券买入	7200	12.290	88488.000	7200	1381	0104000005649686	7.080	0.000	0.890	-88495.970	证券买入	深圳Ａ股	7.080	0.890	118955.770	-88495.970	20251114	0	
20251114	09:32:51	600141	兴发集团	证券卖出	-2500	34.310	85775.000	0	1355	3809379	6.860	42.890	0.860	85724.390	证券卖出	上海Ａ股	6.860	0.860	88899.730	85724.390	20251114	0	
20251113	14:06:11	600141	兴发集团	证券买入	2500	35.090	87725.000	2500	7610	47537980	7.020	0.000	0.920	-87732.940	证券买入	上海Ａ股	7.020	0.920	-214768.940	-87732.940	20251113	0	
20251113	14:06:04	002602	世纪华通	证券卖出	-4600	19.000	87400.000	0	7606	0102000058088545	6.990	43.700	0.870	87348.440	证券卖出	深圳Ａ股	6.990	0.870	3175.340	87348.440	20251113	0	
20251113	13:18:43	002281	光迅科技	证券买入	1400	58.690	82166.000	1400	6280	0101000045870289	6.570	0.000	0.820	-82173.390	证券买入	深圳Ａ股	6.570	0.820	-84173.100	-82173.390	20251113	0	
20251113	13:17:19	002602	世纪华通	证券卖出	-4500	18.880	84960.000	4600	6276	0102000047980931	6.800	42.480	0.850	84909.870	证券卖出	深圳Ａ股	6.800	0.850	-1999.710	84909.870	20251113	0	
20251113	10:02:09	603256	宏和科技	证券买入	2000	34.770	69540.000	3700	3064	16018707	5.560	0.000	0.700	-69546.260	证券买入	上海Ａ股	5.560	0.700	-127036.000	-69546.260	20251113	0	
20251113	10:02:01	002115	三维通信	证券卖出	-5500	12.270	67485.000	0	3059	0103000019633353	5.400	33.740	0.670	67445.190	证券卖出	深圳Ａ股	5.400	0.670	-86909.580	67445.190	20251113	0	
20251113	09:57:20	603256	宏和科技	证券买入	1700	34.650	58905.000	1700	2821	14445381	5.000	0.000	0.590	-58910.590	证券买入	上海Ａ股	5.000	0.590	-57489.740	-58910.590	20251113	0	
20251113	09:57:06	002196	方正电机	证券卖出	-3900	15.500	60450.000	0	2810	0102000018794454	5.000	30.230	0.600	60414.170	证券卖出	深圳Ａ股	5.000	0.600	-154354.770	60414.170	20251113	0	
20251112	13:40:31	002196	方正电机	证券买入	3900	17.180	67002.000	3900	7223	0103000053314004	5.360	0.000	0.670	-67008.030	证券买入	深圳Ａ股	5.360	0.670	1420.850	-67008.030	20251112	0	
20251112	13:26:16	002602	世纪华通	证券买入	3600	18.790	67644.000	9100	6947	0103000050308809	5.410	0.000	0.680	-67650.090	证券买入	深圳Ａ股	5.410	0.680	68428.880	-67650.090	20251112	0	
20251112	13:24:26	002196	方正电机	证券卖出	-8100	16.790	135999.000	0	6912	0103000049884560	10.880	68.010	1.380	135918.730	证券卖出	深圳Ａ股	10.880	1.380	136078.970	135918.730	20251112	0	
20251112	11:01:53	002602	世纪华通	证券买入	5500	19.040	104720.000	5500	5679	0103000038043451	8.380	0.000	1.050	-104729.430	证券买入	深圳Ａ股	8.380	1.050	160.240	-104729.430	20251112	0	
20251112	11:01:32	603986	兆易创新	证券卖出	-500	209.880	104940.000	0	5639	31538946	8.400	52.470	1.050	104878.080	证券卖出	上海Ａ股	8.400	1.050	104889.670	104878.080	20251112	0	
20251111	14:20:14	002196	方正电机	证券买入	2800	15.810	44268.000	8100	8043	0101000057774446	5.000	0.000	0.440	-44273.440	证券买入	深圳Ａ股	5.000	0.440	11.590	-44273.440	20251111	0	
20251111	14:18:32	002115	三维通信	证券卖出	-3700	11.600	42920.000	5500	8002	0103000059829842	5.000	21.460	0.420	42893.120	证券卖出	深圳Ａ股	5.000	0.420	44285.030	42893.120	20251111	0	
20251111	14:17:51	002196	方正电机	证券买入	5300	15.880	84164.000	5300	7993	0101000057357316	6.730	0.000	0.840	-84171.570	证券买入	深圳Ａ股	6.730	0.840	1391.910	-84171.570	20251111	0	
20251111	14:16:44	002115	三维通信	证券卖出	-7300	11.590	84607.000	9200	7967	0103000059451638	6.770	42.310	0.840	84557.080	证券卖出	深圳Ａ股	6.770	0.840	85563.480	84557.080	20251111	0	
20251111	13:48:40	002115	三维通信	证券买入	1800	11.630	20934.000	16500	7324	0103000054356967	5.000	0.000	0.200	-20939.200	证券买入	深圳Ａ股	5.000	0.200	1006.400	-20939.200	20251111	0	
20251111	13:29:27	603986	兆易创新	证券买入	500	219.896	109948.000	500	6771	40867109	8.800	0.000	1.100	-109957.900	证券买入	上海Ａ股	8.800	1.100	21945.600	-109957.900	20251111	0	
20251111	13:25:21	600141	兴发集团	证券卖出	-4000	32.760	131040.000	0	6594	40179919	10.480	65.530	1.320	130962.670	证券卖出	上海Ａ股	10.480	1.320	131903.500	130962.670	20251111	0	
20251110	13:34:51	002115	三维通信	证券买入	12200	11.850	144570.000	14700	7093	0105000051900650	11.570	0.000	1.450	-144583.020	证券买入	深圳Ａ股	11.570	1.450	940.830	-144583.020	20251110	0	
20251110	13:33:33	002115	三维通信	证券买入	2500	11.850	29625.000	2500	7056	0105000051655396	5.000	0.000	0.310	-29630.310	证券买入	深圳Ａ股	5.000	0.310	145523.850	-29630.310	20251110	0	
20251110	13:32:48	002196	方正电机	证券卖出	-11800	14.590	172162.000	0	7039	0101000053918433	13.770	86.090	1.690	172060.450	证券卖出	深圳Ａ股	13.770	1.690	175154.160	172060.450	20251110	0	
20251110	09:47:35	600141	兴发集团	证券买入	4000	33.740	134960.000	4000	2748	13293413	10.800	0.000	1.350	-134972.150	证券买入	上海Ａ股	10.800	1.350	-134465.080	-134972.150	20251110	0	
20251110	09:47:29	002436	兴森科技	证券卖出	-6200	22.200	137640.000	0	2741	0103000014934228	11.010	68.820	1.380	137558.790	证券卖出	深圳Ａ股	11.010	1.380	3093.710	137558.790	20251110	0	
20251107	10:06:40	002436	兴森科技	证券买入	6200	22.170	137454.000	6200	4660	0104000021837837	11.000	0.000	1.380	-137466.380	证券买入	深圳Ａ股	11.000	1.380	507.070	-137466.380	20251107	0	
20251107	10:06:26	002272	川润股份	证券卖出	-8500	16.150	137275.000	0	4649	0101000023011241	10.980	68.650	1.370	137194.000	证券卖出	深圳Ａ股	10.980	1.370	137973.450	137194.000	20251107	0	
20251106	10:09:25	002196	方正电机	证券买入	11800	11.890	140302.000	11800	3981	0102000024557039	11.220	0.000	1.390	-140314.610	证券买入	深圳Ａ股	11.220	1.390	779.450	-140314.610	20251106	0	
20251106	10:09:13	600089	特变电工	证券卖出	-5500	25.610	140855.000	0	3972	21548861	11.270	70.420	1.420	140771.890	证券卖出	上海Ａ股	11.270	1.420	282206.760	140771.890	20251106	0	
20251106	09:45:20	002272	川润股份	证券买入	8500	16.600	141100.000	8500	2512	0105000013328904	11.290	0.000	1.410	-141112.700	证券买入	深圳Ａ股	11.290	1.410	141094.060	-141112.700	20251106	0	
20251106	09:45:12	600089	特变电工	证券卖出	-5400	25.920	139968.000	5500	2494	12203076	11.200	69.990	1.410	139885.400	证券卖出	上海Ａ股	11.200	1.410	141434.870	139885.400	20251106	0	
20251104	09:33:34	600089	特变电工	证券买入	10900	22.370	243833.000	10900	1231	4055757	19.510	0.000	2.440	-243854.950	证券买入	上海Ａ股	19.510	2.440	1549.470	-243854.950	20251104	0	
20251104	09:33:23	603019	中科曙光	证券卖出	-2200	107.620	236763.000	0	1197	3934388	18.940	118.370	2.370	236623.320	证券卖出	上海Ａ股	18.940	2.370	245404.420	236623.320	20251104	0	
20251103	09:35:09	603019	中科曙光	证券买入	2200	105.926	233038.000	2200	1556	6216532	18.640	0.000	2.340	-233058.980	证券买入	上海Ａ股	18.640	2.340	-49863.970	-233058.980	20251103	0	
20251103	09:34:47	600588	用友网络	证券卖出	-7500	15.600	117000.000	0	1160	5878671	9.360	58.500	1.170	116930.970	证券卖出	上海Ａ股	9.360	1.170	183195.010	116930.970	20251103	0	
20251103	09:33:08	002920	德赛西威	证券卖出	-500	117.360	58680.000	0	1255	0104000005230662	5.000	29.340	0.590	58645.070	证券卖出	深圳Ａ股	5.000	0.590	8781.100	58645.070	20251103	0	
20251103	09:32:43	600478	科力远	证券卖出	-9000	7.320	65880.000	0	1193	3918543	5.270	32.940	0.660	65841.130	证券卖出	上海Ａ股	5.270	0.660	66264.040	65841.130	20251103	0	
20251031	13:02:31	600588	用友网络	证券买入	7500	15.800	118500.000	7500	6264	45523471	9.480	0.000	1.200	-118510.680	证券买入	上海Ａ股	9.480	1.200	-122675.390	-118510.680	20251031	0	
20251031	13:02:23	002920	德赛西威	证券卖出	-1000	118.880	118880.000	500	6262	0104000046847501	9.510	59.440	1.190	118809.860	证券卖出	深圳Ａ股	9.510	1.190	422.910	118809.860	20251031	0	
20251031	09:41:11	600478	科力远	证券买入	9000	7.770	69930.000	9000	2138	11467317	5.590	0.000	0.700	-69936.290	证券买入	上海Ａ股	5.590	0.700	-4164.710	-69936.290	20251031	0	
20251031	09:41:02	002602	世纪华通	证券卖出	-3600	17.870	64332.000	0	2123	0105000012529068	5.150	32.170	0.640	64294.040	证券卖出	深圳Ａ股	5.150	0.640	-118386.950	64294.040	20251031	0	
20251031	09:37:01	002920	德赛西威	证券买入	500	120.000	60000.000	1500	1722	0104000008078253	5.000	0.000	0.600	-60005.600	证券买入	深圳Ａ股	5.000	0.600	-182680.990	-60005.600	20251031	0	
20251031	09:35:01	600741	华域汽车	证券卖出	-3100	20.640	63984.000	0	1508	6298333	5.120	31.990	0.640	63946.250	证券卖出	上海Ａ股	5.120	0.640	65771.580	63946.250	20251031	0	
20251030	10:18:08	002920	德赛西威	证券买入	500	119.400	59700.000	1000	4364	0104000029805831	5.000	0.000	0.600	-59705.600	证券买入	深圳Ａ股	5.000	0.600	1825.330	-59705.600	20251030	0	
20251030	10:16:41	000933	神火股份	证券卖出	-2400	25.310	60744.000	0	4326	0105000028199466	5.000	30.380	0.620	60708.000	证券卖出	深圳Ａ股	5.000	0.620	61530.930	60708.000	20251030	0	
20251030	10:09:08	002602	世纪华通	证券买入	3600	17.320	62352.000	3600	4055	0102000028309663	5.000	0.000	0.620	-62357.620	证券买入	深圳Ａ股	5.000	0.620	822.930	-62357.620	20251030	0	
20251030	10:05:05	600362	江西铜业	证券卖出	-1400	44.250	61950.000	0	3861	22227307	5.000	30.980	0.620	61913.400	证券卖出	上海Ａ股	5.000	0.620	2738.220	61913.400	20251030	0	
20251030	09:58:53	002920	德赛西威	证券买入	500	118.460	59230.000	500	3524	0104000022638667	5.000	0.000	0.600	-59235.600	证券买入	深圳Ａ股	5.000	0.600	63180.550	-59235.600	20251030	0	
20251030	09:48:58	002475	立讯精密	证券卖出	-900	65.810	59229.000	0	2794	0104000017650217	5.000	29.610	0.590	59193.800	证券卖出	深圳Ａ股	5.000	0.590	122416.150	59193.800	20251030	0	
20251030	09:31:57	600741	华域汽车	证券买入	3100	20.480	63488.000	3100	1079	3061875	5.080	0.000	0.640	-63493.720	证券买入	上海Ａ股	5.080	0.640	-59175.180	-63493.720	20251030	0	
20251030	09:30:51	002080	中材科技	证券卖出	-1700	35.600	60520.000	0	880	0101000003019762	5.000	30.260	0.610	60484.130	证券卖出	深圳Ａ股	5.000	0.610	63222.350	60484.130	20251030	0	
20251029	14:14:34	002475	立讯精密	证券买入	900	67.300	60570.000	900	8590	0103000059183396	5.000	0.000	0.600	-60575.600	证券买入	深圳Ａ股	5.000	0.600	4318.540	-60575.600	20251029	0	
20251029	14:14:11	002080	中材科技	证券卖出	-1700	35.870	60979.000	1700	8565	0101000060683740	5.000	30.490	0.610	60942.900	证券卖出	深圳Ａ股	5.000	0.610	64894.140	60942.900	20251029	0	
20251029	14:12:58	600362	江西铜业	证券买入	1400	42.230	59122.000	1400	8539	50366033	5.000	0.000	0.590	-59127.590	证券买入	上海Ａ股	5.000	0.590	-57452.140	-59127.590	20251029	0	
20251029	14:12:47	002080	中材科技	证券卖出	-1700	35.864	60969.000	3400	8536	0101000060398823	5.000	30.480	0.610	60932.910	证券卖出	深圳Ａ股	5.000	0.610	3951.240	60932.910	20251029	0	
20251029	13:27:52	000933	神火股份	证券买入	2400	25.060	60144.000	2400	7249	0103000049713566	5.000	0.000	0.600	-60149.600	证券买入	深圳Ａ股	5.000	0.600	-56981.670	-60149.600	20251029	0	
20251029	13:23:31	002080	中材科技	证券卖出	-1700	35.680	60656.000	5100	7132	0101000049574352	5.000	30.320	0.610	60620.070	证券卖出	深圳Ａ股	5.000	0.610	3167.930	60620.070	20251029	0	
20251028	10:32:57	002080	中材科技	证券买入	2500	33.336	83339.000	6800	5422	0105000030239435	6.670	0.000	0.830	-83346.500	证券买入	深圳Ａ股	6.670	0.830	1675.450	-83346.500	20251028	0	
20251028	10:31:03	002920	德赛西威	证券卖出	-700	120.260	84182.000	0	5322	0101000032661690	6.730	42.090	0.840	84132.340	证券卖出	深圳Ａ股	6.730	0.840	85021.950	84132.340	20251028	0	
20251028	09:34:48	002080	中材科技	证券买入	4300	32.920	141556.000	4300	1684	0105000006641325	11.320	0.000	1.420	-141568.740	证券买入	深圳Ａ股	11.320	1.420	889.610	-141568.740	20251028	0	
20251027	14:54:20	002602	世纪华通	证券卖出	-1000	18.770	18770.000	0	6465	0103000072481849	5.000	9.390	0.190	18755.420	证券卖出	深圳Ａ股	5.000	0.190	142458.350	18755.420	20251027	0	
20251027	13:41:52	603986	兆易创新	证券卖出	-500	239.950	119975.000	0	8483	49347530	9.600	59.990	1.200	119904.210	证券卖出	上海Ａ股	9.600	1.200	214518.100	119904.210	20251027	0	
20251027	13:28:05	002920	德赛西威	证券买入	700	129.724	90807.000	700	8156	0104000053290690	7.260	0.000	0.910	-90815.170	证券买入	深圳Ａ股	7.260	0.910	123702.930	-90815.170	20251027	0	
20251027	13:27:55	603986	兆易创新	证券卖出	-400	235.100	94040.000	500	8150	46965537	7.520	47.020	0.940	93984.520	证券卖出	上海Ａ股	7.520	0.940	94613.890	93984.520	20251027	0	
20251024	09:58:48	002602	世纪华通	证券买入	1000	19.970	19970.000	1000	3686	0102000019480273	5.000	0.000	0.200	-19975.200	证券买入	深圳Ａ股	5.000	0.200	629.370	-19975.200	20251024	0	
20251024	09:58:23	603986	兆易创新	证券买入	900	216.479	194831.000	900	3661	16281779	15.590	0.000	1.960	-194848.550	证券买入	上海Ａ股	15.590	1.960	-183227.100	-194848.550	20251024	0	
20251024	09:58:10	002920	德赛西威	证券卖出	-1600	127.470	203952.000	0	3631	0104000019568684	16.320	101.970	2.040	203831.670	证券卖出	深圳Ａ股	16.320	2.040	20604.570	203831.670	20251024	0	
20251023	10:35:12	002920	德赛西威	证券买入	1600	122.960	196736.000	1600	4300	0105000027835265	15.740	0.000	1.970	-196753.710	证券买入	深圳Ａ股	15.740	1.970	11621.450	-196753.710	20251023	0	
20251023	10:31:49	600580	卧龙电驱	证券卖出	-2100	46.280	97188.000	0	4198	24099372	7.780	48.590	0.970	97130.660	证券卖出	上海Ａ股	7.780	0.970	208375.160	97130.660	20251023	0	
20251023	10:31:09	600789	鲁抗医药	证券卖出	-10900	10.150	110635.000	0	4177	23942349	8.850	55.340	1.090	110569.720	证券卖出	上海Ａ股	8.850	1.090	111244.500	110569.720	20251023	0	
20251022	10:51:54	600789	鲁抗医药	证券买入	10900	10.670	116303.000	10900	4610	27141386	9.300	0.000	1.160	-116313.460	证券买入	上海Ａ股	9.300	1.160	-216705.870	-116313.460	20251022	0	
20251022	10:51:41	002920	德赛西威	证券卖出	-900	125.600	113040.000	0	4603	0101000033164617	9.040	56.520	1.140	112973.300	证券卖出	深圳Ａ股	9.040	1.140	674.780	112973.300	20251022	0	
20251022	10:21:56	600580	卧龙电驱	证券买入	2100	49.430	103803.000	2100	3816	21833428	8.300	0.000	1.040	-103812.340	证券买入	上海Ａ股	8.300	1.040	-100392.410	-103812.340	20251022	0	
20251022	10:21:40	000063	中兴通讯	证券卖出	-2100	49.747	104469.000	0	3809	0104000023994249	8.360	52.240	1.050	104407.350	证券卖出	深圳Ａ股	8.360	1.050	-112298.520	104407.350	20251022	0	
20251021	13:48:00	000063	中兴通讯	证券买入	2100	51.420	107982.000	2100	6354	0104000047261892	8.640	0.000	1.080	-107991.720	证券买入	深圳Ａ股	8.640	1.080	3419.930	-107991.720	20251021	0	
20251021	13:47:52	002475	立讯精密	证券卖出	-1800	61.233	110219.000	0	6353	0105000049539134	8.820	55.110	1.110	110153.960	证券卖出	深圳Ａ股	8.820	1.110	111411.650	110153.960	20251021	0	
20251021	13:46:32	002920	德赛西威	证券买入	900	125.899	113309.000	900	6326	0102000047028214	9.060	0.000	1.150	-113319.210	证券买入	深圳Ａ股	9.060	1.150	1257.690	-113319.210	20251021	0	
20251021	13:44:39	002475	立讯精密	证券卖出	-1800	61.180	110124.000	1800	6281	0105000048942465	8.810	55.060	1.100	110059.030	证券卖出	深圳Ａ股	8.810	1.100	114576.900	110059.030	20251021	0	
20251017	10:55:18	002475	立讯精密	证券买入	1700	57.060	97002.000	3600	5261	0105000033121891	7.760	0.000	0.970	-97010.730	证券买入	深圳Ａ股	7.760	0.970	4517.870	-97010.730	20251017	0	
20251017	10:54:53	002173	创新医疗	证券卖出	-4500	22.470	101115.000	0	5253	0102000031973304	8.090	50.550	1.010	101055.350	证券卖出	深圳Ａ股	8.090	1.010	101528.600	101055.350	20251017	0	
20251016	09:39:21	002173	创新医疗	证券买入	4500	22.440	100978.000	4500	1714	0104000009151904	8.080	0.000	1.000	-100987.080	证券买入	深圳Ａ股	8.080	1.000	473.250	-100987.080	20251016	0	
20251016	09:38:50	002241	歌尔股份	证券卖出	-3000	33.200	99600.000	0	1673	0105000008324943	7.970	49.800	1.000	99541.230	证券卖出	深圳Ａ股	7.970	1.000	101460.330	99541.230	20251016	0	
20250923	17:54:56	015778	浙商汇金金算盘货	其他	0	1.000	0.050	0	0		0.000	0.000	0.000	0.050	产品代码:015778;产品名称:浙商汇金金算盘货币市场基金;产品辅助类别:5c		0.000	0.000	1919.100	0.050	20250923		
20250919	21:10:51	001285	瑞立科密	申购配号	32	0.000	0.000	0	7077	213292301	0.000	0.000	0.000	0.000	起始配号:213292301	深圳Ａ股	0.000	0.000	1919.000	0.000	20250919	-1	
20250915	13:55:18	002241	歌尔股份	证券买入	100	33.450	3345.000	3000	8710	0101000056911054	5.000	0.000	0.030	-3350.030	证券买入	深圳Ａ股	5.000	0.030	1919.000	-3350.030	20250915	0	
20250910	10:29:36	002475	立讯精密	证券买入	1900	46.750	88825.000	1900	4604	0103000027977430	7.110	0.000	0.890	-88833.000	证券买入	深圳Ａ股	7.110	0.890	869.030	-88833.000	20250910	0	
